"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.reuses_by_months";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"649a5ec9078190f89ce7714f";"Lotação Hospitalar para Doentes Agudos";"lotacao-hospitalar-para-doentes-agudos";"";"https://dados.gov.pt/pt/datasets/lotacao-hospitalar-para-doentes-agudos/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar a lotação praticada para doentes agudos, representando as camas disponíveis para internamento imediato, num estabelecimento de saúde

Lotação Praticada por Tipo de Cama (Médicas, Cirúrgicas, Neutras, Outras).

  * **Lotação Praticada:** Camas disponíveis e apetrechadas para internamento imediato de doentes agudos no estabelecimento de saúde
  * **Camas Neutras:** Não estão atribuídas a uma especialidade concreta e são geridas de forma integrada de acordo com as necessidades de internamento
  * **Camas Outras:** Camas utilizadas nos serviços de cuidados intensivos e intermédios
  * **Camas Cirúrgicas:** Camas utilizadas no internamento das especialidades Cirúrgicas
  * **Camas Médicas:** Camas utilizadas no internamento das especialidades Médicas";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.575000";"2023-06-27T05:00:09.575000";"acesso,cuidados-hospitalares,lotacao,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f89ae7714f";"Emissão de Informações de Custo";"emissao-de-informacoes-de-custo";"";"https://dados.gov.pt/pt/datasets/emissao-de-informacoes-de-custo/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o volume de informações de custo emitidas nas instituições hospitalares (nas áreas da urgência e consulta externa), de forma a promover a transparência dos custos e a partilha da informação.

É objetivo desta informação a consciencialização dos cidadãos para o esforço económico nacional, assim fomentando a utilização mais adequada dos cuidados hospitalares, de forma a assegurar uma utilização otimizada e eficiente dos recursos disponíveis e continuar a garantir o direito à proteção da saúde, cuja concretização resulta numa responsabilidade conjunta dos cidadãos, da sociedade e do Estado.

A informação sobre os Custos dos Cuidados de Saúde surge enquadrada no Programa do XIX Governo Constitucional e, adicionalmente, do conjunto de recomendações que incorporam as iniciativas propostas pelo Grupo Técnico para a Reforma Hospitalar (GTRH), criado pelo Despacho n.º 10601/2011 de 16 de agosto, onde surge evidenciada a importância de informar o cidadão dos seus direitos. 

Como tal, foi determinado que as instituições passassem a disponibilizar a informação de custos incorridos com todas as prestações de saúde realizadas ao utente, suportados pelo Estado, de acordo com a tabela de preços do SNS. A informação de custos incorridos disponibilizada assume um caráter meramente informativo, sendo devidamente explicitado ao utente que a mesma não implica qualquer pagamento adicional.

 **Observações:** Os valores do Centro Hospitalar e Universitário de Coimbra, EPE contém a soma das informações de custo emitidas em todos os pólos do Centro Hospitalar (com e sem sistema SONHO).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.465000";"2023-06-27T05:00:09.465000";"custos,eficiencia,gestao-financeira,informacoes-de-custo,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f8a6e7714f";"Morbilidade e Mortalidade Hospitalar";"morbilidade-e-mortalidade-hospitalar-2";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-2/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução mensal do número de episódios de internamento e ambulatório, dias de internamento e óbitos, por instituição e capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS.

Internamentos, Total de dias de internamento, Ambulatórios e Óbitos considerando:

  * Ano e Mês de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Código e descrição do capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS
  * Faixa Etária
  * Sexo



 **Observações:** Calculado tendo em consideração a portaria 207/2017 e o âmbito de análise de Estatística.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).

Diagnóstico principal ICD9CM/ICD10CM/PCS diz respeito ao diagnóstico que, após a alta do utente e o estudo completo do episódio de internamento, é considerado (em sede de codificação clinica) como a causa da admissão do utente ao internamento. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.339000";"2023-06-27T05:00:09.339000";"icd9cm-icd10cm-pcs,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f8a4e7714f";"Atividade do Programa de Hipertensão";"atividade-do-programa-de-hipertensao";"";"https://dados.gov.pt/pt/datasets/atividade-do-programa-de-hipertensao/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorização do programa de acompanhamento dos utentes com hipertensão arterial.

Indicador que exprime a proporção de utentes com hipertensão arterial, com idade inferior a 65 anos, com pelo menos uma medição de pressão arterial nos últimos 6 meses e último resultado inferior a 150/90 mmHg

 **Fórmula:**

  1. Utentes inscritos com hipertensão arterial, com pressão arterial inferior a 150/90 mmHg nos últimos 6 meses = numerador 
  2. Proporção hipertensos < 65 Anos, com Pressão Arterial < 150/90 = (numerador / denominador) * 100



 **Observações:**  

  * No cálculo das métricas deste indicador, não foram considerados dados de produção provenientes do sistema Vitacare. Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos da Região de Saúde LVT.
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.307000";"2023-06-27T05:00:09.307000";"cuidados-de-saude-primarios,hipertensao,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f899e7714f";"Atendimentos em Urgência Hospitalar por Triagem de Manchester";"atendimentos-em-urgencia-hospitalar-por-triagem-de-manchester-1";"";"https://dados.gov.pt/pt/datasets/atendimentos-em-urgencia-hospitalar-por-triagem-de-manchester-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o número de atendimentos em urgência hospitalar por Triagem de Manchester, por mês e entidade hospitalar.

É apresentada a evolução mensal do número de atendimentos em urgência hospitalar, de acordo com a atribuição de prioridade no atendimento aferida pela cor (Triagem de Manchester).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.222000";"2023-06-27T05:00:09.222000";"acesso,cuidados-hospitalares,transparencia-sns-gov-pt,urgencias";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f8a2e7714f";"Atividade do Síndrome Gripal nos Cuidados de Saúde Hospitalares";"atividade-do-sindrome-gripal-nos-cuidados-de-saude-hospitalares-1";"";"https://dados.gov.pt/pt/datasets/atividade-do-sindrome-gripal-nos-cuidados-de-saude-hospitalares-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar a evolução, o acesso e a procura nos Cuidados de Saúde Hospitalares e disponibilizar informação em tempo útil.

 **A.1 - Número estimado de episódios de urgência** **:** Somatório dos episódios dos serviços de urgência.

 **A.2 - Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar):** Numerador: Somatório do tempo decorrido entre a triagem de Manchester e a primeira observação médica, para cada um dos episódios de urgência ocorridos; Denominador: Contagem de episódios de urgência ocorridos.

 **A.3 - Taxa de episódios de urgência com diagnóstico de infeção respiratória (rede de urgência hospitalar):** Numerador: Contagem de episódios de urgência com gripe, síndrome gripal ou outras infeções respiratórias; Denominador: Contagem de episódios de urgência ocorridos.

 __ ~~~~ **Observações:**   **A.1 -** Nos serviços que não reportam em determinados dias, efetua-se uma estimativa dos episódios através da fórmula seguinte:

[Estimativa de episódios para o serviço de urgência X no dia Y] =   
[Estimativa INE do nº residentes para a área de influência do serviço de urgência X no ano do dia Y] x [Episódios urgência reportados por todos os serviços de urgência no dia Y]  
/ [Estimativa INE do nº residentes para a área de influência de todos os serviços de urgência que reportam no dia Y].

No denominador da métrica  **A.2** apenas se contabilizam os episódios de urgência nos serviços de urgência que reportam dados relacionados com ""triagem de Manchester"" e no denominador da métrica **A.3** apenas se contabilizam os episódios de urgência nos serviços de urgência que reportam episódios com codificação de diagnósticos.

Especificação de Variáveis Monitorização da Urgência:

  * [Número estimado de episódios de urgência](https://sdm.min-saude.pt/bi.aspx?id_var=531)
  * [Taxa de episódios de urgência com diagnóstico de infeção respiratória](https://sdm.min-saude.pt/bi.aspx?id_var=527)
  * [Taxa diária de atendimentos urgentes com prioridade verde ou azul](https://sdm.min-saude.pt/bi.aspx?id_var=515)  

  * [Tempo médio de espera entre a triagem e a primeira observação médica](https://sdm.min-saude.pt/bi.aspx?id_var=405)



  


 **** __ ~~~~";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.193000";"2023-06-27T05:00:09.193000";"acesso,episodios-de-urgencia-hospitalar,gripe,infecao-respiratoria,sindrome-gripal,tempos-de-espera,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f89de7714f";"Existências de Médicos Especialistas e Previsão de Aposentações";"existencias-de-medicos-especialistas-e-previsao-de-aposentacoes-1";"";"https://dados.gov.pt/pt/datasets/existencias-de-medicos-especialistas-e-previsao-de-aposentacoes-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar os recursos humanos do SNS em termos de médicos especialistas (não incluindo MGF visto que se encontram na área relativa aos Cuidados de Saúde Primários), por entidade e grupo profissional, e fazer uma previsão da sua aposentação em função da idade.

Apresenta o número de médicos especialistas (sem MGF), por especialidade, que têm contrato de trabalho ativo no mês em análise e apresenta uma previsão da sua aposentação tendo como base a idade, isto é, o ano em que fazem 66 anos.

 **Observações:** O indicador não abrange dados do IGAS e da DGS.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.119000";"2023-06-27T05:00:09.119000";"aposentacoes,eficiencia,especialistas,medicos,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f8a1e7714f";"Inscritos em LIC dentro do TMRG (270 dias)";"inscritos-em-lic-dentro-do-tmrg-270-dias-1";"";"https://dados.gov.pt/pt/datasets/inscritos-em-lic-dentro-do-tmrg-270-dias-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Percentagem de inscritos em LIC (Lista de Inscritos em Cirurgia) com tempo de espera inferior ao Tempo Máximo de Resposta Garantida (TMRG).

O objetivo deste indicador é apresentar em valor percentual a proporção do número de doentes inscritos para cirurgia, que se encontram a aguardar intervenção cirúrgica, dentro dos tempos máximos de resposta garantida, no total de doentes inscritos no fim do período em análise.

 

**_NOTA:_** De acordo com a Portaria nº 153/2017, de 4 de maio, os Tempos Máximos de Resposta Garantidos (TMRG) foram alterados, levando à necessidade de uma redefinição dos critérios de contabilização dos dados. O conjunto de dados aqui apresentado está de acordo com os critérios da Portaria anterior.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:09.049000";"2023-06-27T05:00:09.049000";"acesso,cirurgia,cirurgia-dentro-do-tmrg,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec9078190f8a0e7714f";"Saúde da Mulher e Criança";"saude-da-mulher-e-crianca";"";"https://dados.gov.pt/pt/datasets/saude-da-mulher-e-crianca/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorização da vigilância aos recém-nascidos.

**Fórmula:**

  1. Recém-nascidos com pelo menos uma consulta médica de vigilância nos primeiros 28 dias de vida = numerador
  2. Proporção RN c/ cons. méd. vigil. até 28 dias vida = (numerador /denominador) *100 
  3. Recém-nascidos que tiveram pelo menos um domicílio de enfermagem durante os primeiros 15 dias de vida = numerador 
  4. Proporção RN c/ domicílio enf. até 15º dia de vida = (numerador /denominador) *100



**Observações:**  

  * No cálculo das métricas deste indicador, não foram considerados dados de produção provenientes do sistema Vitacare. Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos da Região de Saúde LVT.
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:08.935000";"2023-06-27T05:00:08.935000";"cuidados-de-saude-primarios,recem-nascidos,saude-dos-portugueses,transparencia-sns-gov-pt,vigilancia";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec8078190f89fe7714f";"Utentes Isentos Taxas Moderadoras";"utentes-isentos-taxas-moderadoras";"";"https://dados.gov.pt/pt/datasets/utentes-isentos-taxas-moderadoras/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o número de utentes isentos do pagamento de taxa moderadora.

À luz do novo regulamento do Registo Nacional de Utentes (RNU), em aplicação desde dezembro de 2017, neste indicador são apresentados todos os critérios de isenção do pagamento de taxa moderadora. Realça-se que um utente poderá beneficiar de isenção por cumprir mais do que um critério.

Desta forma, o total de utentes isentos do pagamento de taxa moderadora no SNS é apresentado num campo específico, representando o universo integral de utentes que beneficiam da isenção de pagamento de Taxa Moderadora no Serviço Nacional de Saúde, cumprindo pelo menos um dos critérios previsto.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:08.677000";"2023-06-27T05:00:08.677000";"acesso,isentos,taxa-moderadora,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f8a4e7714e";"Inscritos em LIC dentro do TMRG (180 dias)";"inscritos-em-lic-dentro-do-tmrg-180-dias-1";"";"https://dados.gov.pt/pt/datasets/inscritos-em-lic-dentro-do-tmrg-180-dias-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Percentagem de inscritos em LIC (Lista de Inscritos em Cirurgia) com tempo de espera inferior ao Tempo Máximo de Resposta Garantida (TMRG)

O objetivo deste indicador é apresentar em valor percentual a proporção do número de doentes inscritos para cirurgia, que se encontram a aguardar intervenção cirúrgica, dentro dos tempos máximos de resposta garantida, no total de doentes inscritos no fim do período em análise.

 _NOTA:_  A partir de janeiro de 2018 vigora o prazo de 180 dias contados da indicação para cirurgia conforme portaria nº153/2017, de 4 de maio.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:04.196000";"2023-06-27T05:00:04.196000";"acesso,cirurgia,cirurgia-dentro-do-tmrg,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f8a0e7714e";"Qualidade de Registos no RHV";"qualidade-de-registos-no-rhv-1";"";"https://dados.gov.pt/pt/datasets/qualidade-de-registos-no-rhv-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"No âmbito dos processos de qualidade de dados identificados pelo Monitor SNS este conjunto de dados resulta de uma análise dos registos efetuados pelas instituições no sistema de informação de Recursos Humanos e Vencimentos (RHV).

 **Descrição dos Indicadores:**

  1. **Preenchimento de especialização** : (% de profissionais com especialidade/área/profissão preenchida) Considerados no universo base deste indicador apenas os grupos profissionais que possuem especialização (Médicos, Enfermeiros, TDT, TSS e Internos ainda em frequência de especialidade);
  2. **Validade do documento profissional** : (% de profissionais com o documento profissional não caducado à data) Considerados no universo base deste indicador apenas os profissionais com registo do documento profissional;
  3. **Validade do documento de identificação** : (% de profissionais com o documento de identificação não caducado à data) Considerados no universo base deste indicador todos os trabalhadores da instituição, dado que o documento de identificação é informação obrigatória;
  4. **Preenchimento de email profissional** : (% de profissionais com o email profissional registado) Considerados no universo deste indicador todos os trabalhadores da instituição. Apenas é considerado “Email profissional” o contacto assinalado como email e cuja terminação seja ""min-saude.pt"";
  5. **Contrato válidos** : (% de profissionais com contratos válidos à data) Considerados no universo deste indicador todos os profissionais ativos com relação jurídica que exige registo de contrato.
  6. **Preenchimento de documento profissional** : (% de profissionais com nº de documento profissional preenchido) Considerados no universo base deste indicador apenas os grupos profissionais que devem possuir documento profissional (Médicos, Enfermeiros, TDT e TSS);";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:04.135000";"2023-06-27T05:00:04.135000";"qualidade,rhv,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f8a3e7714e";"Morbilidade e Mortalidade Hospitalar para Asma, DPOC e Pneumonia";"morbilidade-e-mortalidade-hospitalar-para-asma-dpoc-e-pneumonia-2";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-para-asma-dpoc-e-pneumonia-2/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por instituição, asma, DPOC e pneumonia.

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Asma, DPOC e Pneumonia.



  


 **Observações:**  Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento. Os indicadores apresentados correspondem a indicadores contratualizados com as ULS e reconhecidos internacionalmente como sendo internamentos evitáveis.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:04.104000";"2023-06-27T05:00:04.104000";"asma,dpoc,internamento-hospitalar,morbilidade,mortalidade,pneumonia,saude-dos-portugueses,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f89ee7714e";"Evolução Mensal das Consultas de Nutrição";"evolucao-mensal-das-consultas-de-nutricao-1";"";"https://dados.gov.pt/pt/datasets/evolucao-mensal-das-consultas-de-nutricao-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o número de consultas de nutrição.

Evolução mensal do número de primeiras consultas e de consultas subsequentes na especialidade de Nutrição, registado pelas entidades hospitalares do SNS.

 **Primeiras Consultas**   são as consultas externas em que o utente é examinado pela primeira vez num serviço de especialidade, referente a um episódio clinico.                

**Consultas Subsequentes** são as consultas para verificação da evolução do estado de saúde do doente, prescrição terapêutica e/ou preventiva, tendo como referência a primeira consulta.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:04.103000";"2023-06-27T05:00:04.103000";"acesso,consultas-de-nutricao,consultas-hospitalares,transparencia-sns-gov-pt";False;4;4;"json,shp,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f89de7714e";"Utentes Referenciados pelos Hospitais e CS para a Rede";"utentes-referenciados-pelos-hospitais-e-cs-para-a-rede-1";"";"https://dados.gov.pt/pt/datasets/utentes-referenciados-pelos-hospitais-e-cs-para-a-rede-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Apuramento mensal do número de utentes referenciados pelos hospitais e CS para ingresso na Rede Nacional de Cuidados Continuados (RNCCI), por Região e Tipologia Proposta (processos aguardam aprovação da ECL).

 **Observações:** Número de episódios que transitaram de “Pré-Alta/Novo” para “Nova Proposta/Para Avaliar” no período (mês) em análise.

 **Nota:** Inclui informação relativa às UCP-RNCCI. Estas unidades, apesar de utilizarem o SI RNCCI, integram a Rede Nacional de Cuidados Paliativos (RNCP).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:04.012000";"2023-06-27T05:00:04.012000";"acesso,cci,cuidados-continuados,ega,referenciados,rncci,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f898e7714e";"Conta do Serviço Nacional de Saúde";"conta-do-servico-nacional-de-saude";"";"https://dados.gov.pt/pt/datasets/conta-do-servico-nacional-de-saude/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Apresentação do saldo do Serviço Nacional de Saúde (SNS), de acordo com a metodologia das contas nacionais.

 **Observações:** As Contas Consolidadas do Serviço Nacional de Saúde (SNS) foram elaboradas com base na Demonstração dos Resultados, conforme o Plano Oficial de Contabilidade do Ministério da Saúde até 2017, SNC-AP a partir de 2018, e na base das contas nacionais de acordo com o Sistema Europeu de Contas (SEC 95) até 2014 e de acordo com o Sistema Europeu de Contas de 2010 (SEC 2010) a partir de 2015.

Os dados de dezembro de 2022 são provisórios.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:03.983000";"2023-06-27T05:00:03.983000";"contabilidade,contas,eficiencia,gestao-financeira,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
